week_start,store_id,store_name,product_id,product_name,category,baseline_units,promo_units,uplift_pct,incremental_units,incremental_revenue
2022-05-09,S004,Pune East,P015,Rin Detergent 1Kg,Household,485.0,451,-7.01,-34.0,-2678.33
2022-05-16,S004,Pune East,P015,Rin Detergent 1Kg,Household,485.0,485,0.0,0.0,0.0
2022-05-23,S004,Pune East,P015,Rin Detergent 1Kg,Household,485.0,466,-3.92,-19.0,-1493.21
2022-05-30,S004,Pune East,P015,Rin Detergent 1Kg,Household,485.0,438,-9.69,-47.0,-3704.94
2022-06-06,S004,Pune East,P015,Rin Detergent 1Kg,Household,485.0,426,-12.16,-59.0,-4479.53
2022-06-20,S004,Pune East,P015,Rin Detergent 1Kg,Household,464.0,345,-25.65,-119.0,-9313.96
2022-07-04,S004,Pune East,P015,Rin Detergent 1Kg,Household,439.8,469,6.65,29.2,2260.31
2022-07-18,S004,Pune East,P015,Rin Detergent 1Kg,Household,424.2,457,7.72,32.8,2554.13
2022-08-01,S004,Pune East,P015,Rin Detergent 1Kg,Household,401.2,493,22.87,91.8,7235.4
2022-08-29,S004,Pune East,P015,Rin Detergent 1Kg,Household,448.5,429,-4.35,-19.5,-1500.94
2022-09-05,S004,Pune East,P015,Rin Detergent 1Kg,Household,448.5,403,-10.14,-45.5,-3604.9
2022-09-12,S004,Pune East,P015,Rin Detergent 1Kg,Household,448.5,474,5.69,25.5,2001.39
2022-10-03,S004,Pune East,P015,Rin Detergent 1Kg,Household,472.2,654,38.49,181.8,14197.53
2022-10-24,S004,Pune East,P015,Rin Detergent 1Kg,Household,556.0,585,5.22,29.0,2240.83
2022-11-07,S004,Pune East,P015,Rin Detergent 1Kg,Household,602.8,513,-14.89,-89.8,-6916.9
2022-11-28,S004,Pune East,P015,Rin Detergent 1Kg,Household,662.0,567,-14.35,-95.0,-7430.36
2022-12-05,S004,Pune East,P015,Rin Detergent 1Kg,Household,662.0,456,-31.12,-206.0,-16335.51
2022-12-12,S004,Pune East,P015,Rin Detergent 1Kg,Household,662.0,603,-8.91,-59.0,-4542.41
2022-12-19,S004,Pune East,P015,Rin Detergent 1Kg,Household,662.0,648,-2.11,-14.0,-1089.34
2022-12-26,S004,Pune East,P015,Rin Detergent 1Kg,Household,662.0,651,-1.66,-11.0,-863.26
2023-01-09,S004,Pune East,P015,Rin Detergent 1Kg,Household,635.2,602,-5.23,-33.2,-2630.26
2023-01-16,S004,Pune East,P015,Rin Detergent 1Kg,Household,635.2,580,-8.7,-55.2,-4361.12
2023-01-23,S004,Pune East,P015,Rin Detergent 1Kg,Household,635.2,546,-14.05,-89.2,-7052.92
2023-02-06,S004,Pune East,P015,Rin Detergent 1Kg,Household,598.0,443,-25.92,-155.0,-11855.51
2023-02-13,S004,Pune East,P015,Rin Detergent 1Kg,Household,598.0,464,-22.41,-134.0,-10469.42
2023-02-20,S004,Pune East,P015,Rin Detergent 1Kg,Household,598.0,528,-11.71,-70.0,-5383.4
2023-03-13,S004,Pune East,P015,Rin Detergent 1Kg,Household,514.2,494,-3.94,-20.2,-1600.96
2023-03-20,S004,Pune East,P015,Rin Detergent 1Kg,Household,514.2,500,-2.77,-14.2,-1111.46
2023-04-10,S004,Pune East,P015,Rin Detergent 1Kg,Household,504.8,548,8.57,43.2,3398.09
2023-04-17,S004,Pune East,P015,Rin Detergent 1Kg,Household,504.8,605,19.86,100.2,7872.2
2023-04-24,S004,Pune East,P015,Rin Detergent 1Kg,Household,504.8,541,7.18,36.2,2777.11
2023-05-01,S004,Pune East,P015,Rin Detergent 1Kg,Household,504.8,490,-2.92,-14.8,-1150.06
2023-05-15,S004,Pune East,P015,Rin Detergent 1Kg,Household,495.0,432,-12.73,-63.0,-4829.04
2023-05-29,S004,Pune East,P015,Rin Detergent 1Kg,Household,470.0,485,3.19,15.0,1159.91
2023-06-12,S004,Pune East,P015,Rin Detergent 1Kg,Household,445.2,326,-26.78,-119.2,-9270.84
2023-06-19,S004,Pune East,P015,Rin Detergent 1Kg,Household,445.2,481,8.03,35.8,2794.27
2023-07-03,S004,Pune East,P015,Rin Detergent 1Kg,Household,408.2,444,8.76,35.8,2715.67
2023-07-10,S004,Pune East,P015,Rin Detergent 1Kg,Household,408.2,468,14.64,59.8,4673.22
2023-07-17,S004,Pune East,P015,Rin Detergent 1Kg,Household,408.2,521,27.62,112.8,8808.84
2023-07-31,S004,Pune East,P015,Rin Detergent 1Kg,Household,412.5,559,35.52,146.5,11293.69
2023-08-07,S004,Pune East,P015,Rin Detergent 1Kg,Household,412.5,531,28.73,118.5,9385.71
2023-08-14,S004,Pune East,P015,Rin Detergent 1Kg,Household,412.5,602,45.94,189.5,14498.37
2023-09-04,S004,Pune East,P015,Rin Detergent 1Kg,Household,463.8,519,11.91,55.2,4383.14
2023-09-11,S004,Pune East,P015,Rin Detergent 1Kg,Household,463.8,444,-4.26,-19.8,-1542.31
2023-09-18,S004,Pune East,P015,Rin Detergent 1Kg,Household,463.8,487,5.01,23.2,1835.92
2023-10-16,S004,Pune East,P015,Rin Detergent 1Kg,Household,513.8,738,43.65,224.2,17768.29
2023-10-30,S004,Pune East,P015,Rin Detergent 1Kg,Household,541.8,768,41.76,226.2,17154.28
2023-11-06,S004,Pune East,P015,Rin Detergent 1Kg,Household,541.8,801,47.85,259.2,20272.61
2023-11-13,S004,Pune East,P015,Rin Detergent 1Kg,Household,541.8,742,36.96,200.2,15274.5
2023-11-20,S004,Pune East,P015,Rin Detergent 1Kg,Household,541.8,809,49.33,267.2,20893.22
2023-12-04,S004,Pune East,P015,Rin Detergent 1Kg,Household,616.5,603,-2.19,-13.5,-1053.89
2023-12-25,S004,Pune East,P015,Rin Detergent 1Kg,Household,660.8,598,-9.5,-62.8,-4927.85
2024-01-08,S004,Pune East,P015,Rin Detergent 1Kg,Household,660.8,497,-24.78,-163.8,-12755.19
2024-01-15,S004,Pune East,P015,Rin Detergent 1Kg,Household,660.8,513,-22.36,-147.8,-11518.38
2024-01-22,S004,Pune East,P015,Rin Detergent 1Kg,Household,660.8,733,10.93,72.2,5528.05
2024-01-29,S004,Pune East,P015,Rin Detergent 1Kg,Household,660.8,564,-14.64,-96.8,-7375.81
2024-02-12,S004,Pune East,P015,Rin Detergent 1Kg,Household,592.0,560,-5.41,-32.0,-2503.77
2024-03-18,S004,Pune East,P015,Rin Detergent 1Kg,Household,460.5,593,28.77,132.5,9861.41
2024-04-01,S004,Pune East,P015,Rin Detergent 1Kg,Household,490.5,566,15.39,75.5,5910.36
2024-04-08,S004,Pune East,P015,Rin Detergent 1Kg,Household,490.5,611,24.57,120.5,9563.57
2024-04-15,S004,Pune East,P015,Rin Detergent 1Kg,Household,490.5,503,2.55,12.5,967.12
2024-04-22,S004,Pune East,P015,Rin Detergent 1Kg,Household,490.5,634,29.26,143.5,10933.27
2024-04-29,S004,Pune East,P015,Rin Detergent 1Kg,Household,490.5,604,23.14,113.5,8804.2
2024-05-13,S004,Pune East,P015,Rin Detergent 1Kg,Household,502.0,590,17.53,88.0,6760.54
2024-05-20,S004,Pune East,P015,Rin Detergent 1Kg,Household,502.0,551,9.76,49.0,3829.21
2024-05-27,S004,Pune East,P015,Rin Detergent 1Kg,Household,502.0,526,4.78,24.0,1883.25
2024-06-03,S004,Pune East,P015,Rin Detergent 1Kg,Household,502.0,463,-7.77,-39.0,-3017.1
2024-06-24,S004,Pune East,P015,Rin Detergent 1Kg,Household,491.5,460,-6.41,-31.5,-2493.81
2024-07-01,S004,Pune East,P015,Rin Detergent 1Kg,Household,491.5,487,-0.92,-4.5,-352.79
2024-07-22,S004,Pune East,P015,Rin Detergent 1Kg,Household,464.2,529,13.95,64.8,5064.65
2024-08-12,S004,Pune East,P015,Rin Detergent 1Kg,Household,506.8,583,15.05,76.2,5991.83
2024-08-19,S004,Pune East,P015,Rin Detergent 1Kg,Household,506.8,575,13.47,68.2,5342.61
2024-08-26,S004,Pune East,P015,Rin Detergent 1Kg,Household,506.8,525,3.6,18.2,1417.58
2024-09-09,S004,Pune East,P015,Rin Detergent 1Kg,Household,513.0,505,-1.56,-8.0,-633.12
2024-10-07,S004,Pune East,P015,Rin Detergent 1Kg,Household,561.2,783,39.51,221.8,17426.07
2024-10-28,S004,Pune East,P015,Rin Detergent 1Kg,Household,669.5,778,16.21,108.5,8440.99
2024-11-11,S004,Pune East,P015,Rin Detergent 1Kg,Household,749.2,708,-5.51,-41.2,-3261.05
2024-11-18,S004,Pune East,P015,Rin Detergent 1Kg,Household,749.2,809,7.97,59.8,4650.34
2024-11-25,S004,Pune East,P015,Rin Detergent 1Kg,Household,749.2,853,13.85,103.8,8227.82
2024-12-02,S004,Pune East,P015,Rin Detergent 1Kg,Household,749.2,667,-10.98,-82.2,-6422.55
2024-12-09,S004,Pune East,P015,Rin Detergent 1Kg,Household,749.2,662,-11.64,-87.2,-6809.24
2024-12-16,S004,Pune East,P015,Rin Detergent 1Kg,Household,749.2,739,-1.37,-10.2,-813.69
2024-12-23,S004,Pune East,P015,Rin Detergent 1Kg,Household,749.2,741,-1.1,-8.2,-638.9
2024-12-30,S004,Pune East,P015,Rin Detergent 1Kg,Household,749.2,710,-5.24,-39.2,-3062.9
2025-01-13,S004,Pune East,P015,Rin Detergent 1Kg,Household,719.8,588,-18.3,-131.8,-10059.3
2025-01-27,S004,Pune East,P015,Rin Detergent 1Kg,Household,697.5,598,-14.27,-99.5,-7777.49
2025-02-03,S004,Pune East,P015,Rin Detergent 1Kg,Household,697.5,557,-20.14,-140.5,-10948.76
2025-02-17,S004,Pune East,P015,Rin Detergent 1Kg,Household,658.0,565,-14.13,-93.0,-7158.61
2025-02-24,S004,Pune East,P015,Rin Detergent 1Kg,Household,658.0,570,-13.37,-88.0,-6958.66
2025-03-03,S004,Pune East,P015,Rin Detergent 1Kg,Household,658.0,462,-29.79,-196.0,-15407.56
2025-03-17,S004,Pune East,P015,Rin Detergent 1Kg,Household,584.0,575,-1.54,-9.0,-709.92
2025-03-31,S004,Pune East,P015,Rin Detergent 1Kg,Household,567.2,728,28.34,160.8,12208.27
2025-04-07,S004,Pune East,P015,Rin Detergent 1Kg,Household,567.2,573,1.01,5.8,449.27
2025-04-21,S004,Pune East,P015,Rin Detergent 1Kg,Household,578.2,668,15.52,89.8,7006.01
2025-04-28,S004,Pune East,P015,Rin Detergent 1Kg,Household,578.2,607,4.97,28.8,2249.24
2025-05-05,S004,Pune East,P015,Rin Detergent 1Kg,Household,578.2,528,-8.69,-50.2,-3945.34
2025-05-12,S004,Pune East,P015,Rin Detergent 1Kg,Household,578.2,561,-2.98,-17.2,-1364.35
2025-05-19,S004,Pune East,P015,Rin Detergent 1Kg,Household,578.2,531,-8.17,-47.2,-3711.22
2025-06-02,S004,Pune East,P015,Rin Detergent 1Kg,Household,567.8,484,-14.75,-83.8,-6547.34
2025-06-09,S004,Pune East,P015,Rin Detergent 1Kg,Household,567.8,509,-10.35,-58.8,-4506.63
2025-06-16,S004,Pune East,P015,Rin Detergent 1Kg,Household,567.8,525,-7.53,-42.8,-3348.79
2025-06-30,S004,Pune East,P015,Rin Detergent 1Kg,Household,557.8,442,-20.75,-115.8,-8898.86
2025-07-07,S004,Pune East,P015,Rin Detergent 1Kg,Household,557.8,517,-7.31,-40.8,-3231.82
2025-07-21,S004,Pune East,P015,Rin Detergent 1Kg,Household,547.2,601,9.82,53.8,4152.34
2025-08-04,S004,Pune East,P015,Rin Detergent 1Kg,Household,512.0,591,15.43,79.0,6219.56
2025-08-11,S004,Pune East,P015,Rin Detergent 1Kg,Household,512.0,562,9.77,50.0,3947.93
2025-08-25,S004,Pune East,P015,Rin Detergent 1Kg,Household,517.0,578,11.8,61.0,4756.0
2025-09-08,S004,Pune East,P015,Rin Detergent 1Kg,Household,522.8,606,15.93,83.2,6428.56
2025-09-15,S004,Pune East,P015,Rin Detergent 1Kg,Household,522.8,579,10.76,56.2,4467.38
2025-09-29,S004,Pune East,P015,Rin Detergent 1Kg,Household,539.0,769,42.67,230.0,18224.54
2025-10-06,S004,Pune East,P015,Rin Detergent 1Kg,Household,539.0,663,23.01,124.0,9747.29
2025-10-13,S004,Pune East,P015,Rin Detergent 1Kg,Household,539.0,782,45.08,243.0,19086.26
2025-10-27,S004,Pune East,P015,Rin Detergent 1Kg,Household,581.5,800,37.58,218.5,16739.91
2025-11-03,S004,Pune East,P015,Rin Detergent 1Kg,Household,581.5,944,62.34,362.5,27921.3
2025-11-10,S004,Pune East,P015,Rin Detergent 1Kg,Household,581.5,934,60.62,352.5,26639.43
2025-11-17,S004,Pune East,P015,Rin Detergent 1Kg,Household,581.5,869,49.44,287.5,22527.27
2025-12-01,S004,Pune East,P015,Rin Detergent 1Kg,Household,682.0,696,2.05,14.0,1103.4
2025-12-08,S004,Pune East,P015,Rin Detergent 1Kg,Household,682.0,708,3.81,26.0,2053.85
2025-12-15,S004,Pune East,P015,Rin Detergent 1Kg,Household,682.0,674,-1.17,-8.0,-623.34
2025-12-22,S004,Pune East,P015,Rin Detergent 1Kg,Household,682.0,727,6.6,45.0,3571.65
2025-12-29,S004,Pune East,P015,Rin Detergent 1Kg,Household,682.0,679,-0.44,-3.0,-237.6
2026-01-12,S004,Pune East,P015,Rin Detergent 1Kg,Household,733.0,670,-8.59,-63.0,-4840.74
2026-01-19,S004,Pune East,P015,Rin Detergent 1Kg,Household,733.0,699,-4.64,-34.0,-2686.63
2026-02-02,S004,Pune East,P015,Rin Detergent 1Kg,Household,757.5,641,-15.38,-116.5,-9133.93
2026-02-16,S004,Pune East,P015,Rin Detergent 1Kg,Household,702.0,555,-20.94,-147.0,-11554.41
2026-03-02,S004,Pune East,P015,Rin Detergent 1Kg,Household,607.5,581,-4.36,-26.5,-2091.3
2026-03-09,S004,Pune East,P015,Rin Detergent 1Kg,Household,607.5,638,5.02,30.5,2350.11
2026-03-16,S004,Pune East,P015,Rin Detergent 1Kg,Household,607.5,676,11.28,68.5,5249.35
2026-03-30,S004,Pune East,P015,Rin Detergent 1Kg,Household,570.0,650,14.04,80.0,6337.03
2022-01-31,S005,Chennai West,P001,Whole Milk 1L,Dairy,737.0,576,-21.85,-161.0,-8604.3
2022-02-28,S005,Chennai West,P001,Whole Milk 1L,Dairy,638.2,606,-5.05,-32.2,-1756.47
2022-03-07,S005,Chennai West,P001,Whole Milk 1L,Dairy,638.2,661,3.56,22.8,1229.93
2022-03-21,S005,Chennai West,P001,Whole Milk 1L,Dairy,628.8,647,2.9,18.2,993.01
2022-03-28,S005,Chennai West,P001,Whole Milk 1L,Dairy,628.8,725,15.31,96.2,5197.09
2022-04-04,S005,Chennai West,P001,Whole Milk 1L,Dairy,628.8,708,12.6,79.2,4166.29
2022-04-11,S005,Chennai West,P001,Whole Milk 1L,Dairy,628.8,688,9.42,59.2,3169.28
2022-05-09,S005,Chennai West,P001,Whole Milk 1L,Dairy,680.5,721,5.95,40.5,2196.03
2022-05-16,S005,Chennai West,P001,Whole Milk 1L,Dairy,680.5,597,-12.27,-83.5,-4474.65
2022-05-23,S005,Chennai West,P001,Whole Milk 1L,Dairy,680.5,771,13.3,90.5,4856.75
2022-05-30,S005,Chennai West,P001,Whole Milk 1L,Dairy,680.5,501,-26.38,-179.5,-9683.26
2022-06-06,S005,Chennai West,P001,Whole Milk 1L,Dairy,680.5,744,9.33,63.5,3228.7
2022-06-20,S005,Chennai West,P001,Whole Milk 1L,Dairy,705.8,753,6.7,47.2,2534.83
2022-07-04,S005,Chennai West,P001,Whole Milk 1L,Dairy,687.2,612,-10.95,-75.2,-3974.92
2022-07-18,S005,Chennai West,P001,Whole Milk 1L,Dairy,710.5,722,1.62,11.5,618.52
2022-08-01,S005,Chennai West,P001,Whole Milk 1L,Dairy,711.2,739,3.9,27.8,1497.75
2022-08-29,S005,Chennai West,P001,Whole Milk 1L,Dairy,671.8,693,3.16,21.2,1126.34
2022-09-05,S005,Chennai West,P001,Whole Milk 1L,Dairy,671.8,655,-2.49,-16.8,-907.99
2022-09-12,S005,Chennai West,P001,Whole Milk 1L,Dairy,671.8,680,1.23,8.2,447.37
2022-10-03,S005,Chennai West,P001,Whole Milk 1L,Dairy,616.8,940,52.41,323.2,17329.89
2022-10-24,S005,Chennai West,P001,Whole Milk 1L,Dairy,674.5,996,47.66,321.5,17309.56
2022-11-07,S005,Chennai West,P001,Whole Milk 1L,Dairy,752.8,1152,53.04,399.2,21205.88
2022-11-28,S005,Chennai West,P001,Whole Milk 1L,Dairy,901.5,948,5.16,46.5,2502.3
2022-12-05,S005,Chennai West,P001,Whole Milk 1L,Dairy,901.5,906,0.5,4.5,244.65
2022-12-12,S005,Chennai West,P001,Whole Milk 1L,Dairy,901.5,902,0.06,0.5,26.9
2022-12-19,S005,Chennai West,P001,Whole Milk 1L,Dairy,901.5,912,1.16,10.5,569.76
2022-12-26,S005,Chennai West,P001,Whole Milk 1L,Dairy,901.5,876,-2.83,-25.5,-1392.23
2023-01-09,S005,Chennai West,P001,Whole Milk 1L,Dairy,907.0,675,-25.58,-232.0,-12615.17
2023-01-16,S005,Chennai West,P001,Whole Milk 1L,Dairy,907.0,738,-18.63,-169.0,-9031.6
2023-01-23,S005,Chennai West,P001,Whole Milk 1L,Dairy,907.0,683,-24.7,-224.0,-12057.6
2023-02-06,S005,Chennai West,P001,Whole Milk 1L,Dairy,859.2,709,-17.49,-150.2,-8067.78
2023-02-13,S005,Chennai West,P001,Whole Milk 1L,Dairy,859.2,613,-28.66,-246.2,-13230.66
2023-02-20,S005,Chennai West,P001,Whole Milk 1L,Dairy,859.2,689,-19.81,-170.2,-8920.13
2023-03-13,S005,Chennai West,P001,Whole Milk 1L,Dairy,686.0,729,6.27,43.0,2319.24
2023-03-20,S005,Chennai West,P001,Whole Milk 1L,Dairy,686.0,735,7.14,49.0,2625.35
2023-04-10,S005,Chennai West,P001,Whole Milk 1L,Dairy,676.8,792,17.03,115.2,6189.58
2023-04-17,S005,Chennai West,P001,Whole Milk 1L,Dairy,676.8,792,17.03,115.2,6246.55
2023-04-24,S005,Chennai West,P001,Whole Milk 1L,Dairy,676.8,853,26.04,176.2,9427.86
2023-05-01,S005,Chennai West,P001,Whole Milk 1L,Dairy,676.8,730,7.87,53.2,2861.66
2023-05-15,S005,Chennai West,P001,Whole Milk 1L,Dairy,703.8,761,8.13,57.2,3055.27
2023-05-29,S005,Chennai West,P001,Whole Milk 1L,Dairy,732.5,790,7.85,57.5,3027.13
2023-06-12,S005,Chennai West,P001,Whole Milk 1L,Dairy,774.5,829,7.04,54.5,2950.47
2023-06-19,S005,Chennai West,P001,Whole Milk 1L,Dairy,774.5,784,1.23,9.5,507.71
2023-07-03,S005,Chennai West,P001,Whole Milk 1L,Dairy,744.8,679,-8.83,-65.8,-3508.7
2023-07-10,S005,Chennai West,P001,Whole Milk 1L,Dairy,744.8,804,7.96,59.2,3102.92
2023-07-17,S005,Chennai West,P001,Whole Milk 1L,Dairy,744.8,780,4.73,35.2,1837.88
2023-07-31,S005,Chennai West,P001,Whole Milk 1L,Dairy,727.8,713,-2.03,-14.8,-786.76
2023-08-07,S005,Chennai West,P001,Whole Milk 1L,Dairy,727.8,731,0.45,3.2,177.05
2023-08-14,S005,Chennai West,P001,Whole Milk 1L,Dairy,727.8,830,14.05,102.2,5432.54
2023-09-04,S005,Chennai West,P001,Whole Milk 1L,Dairy,734.2,699,-4.8,-35.2,-1911.15
2023-09-11,S005,Chennai West,P001,Whole Milk 1L,Dairy,734.2,679,-7.52,-55.2,-2989.89
2023-09-18,S005,Chennai West,P001,Whole Milk 1L,Dairy,734.2,680,-7.39,-54.2,-2933.68
2023-10-16,S005,Chennai West,P001,Whole Milk 1L,Dairy,853.5,940,10.13,86.5,4668.78
2023-10-30,S005,Chennai West,P001,Whole Milk 1L,Dairy,896.5,1066,18.91,169.5,8838.94
2023-11-06,S005,Chennai West,P001,Whole Milk 1L,Dairy,896.5,1058,18.01,161.5,8698.39
2023-11-13,S005,Chennai West,P001,Whole Milk 1L,Dairy,896.5,1166,30.06,269.5,14277.34
2023-11-20,S005,Chennai West,P001,Whole Milk 1L,Dairy,896.5,945,5.41,48.5,2591.77
2023-12-04,S005,Chennai West,P001,Whole Milk 1L,Dairy,887.2,865,-2.51,-22.2,-1199.5
2023-12-25,S005,Chennai West,P001,Whole Milk 1L,Dairy,854.2,933,9.22,78.8,4281.75
2024-01-08,S005,Chennai West,P001,Whole Milk 1L,Dairy,844.5,766,-9.3,-78.5,-4224.76
2024-01-15,S005,Chennai West,P001,Whole Milk 1L,Dairy,844.5,864,2.31,19.5,1055.87
2024-01-22,S005,Chennai West,P001,Whole Milk 1L,Dairy,844.5,955,13.08,110.5,5766.05
2024-01-29,S005,Chennai West,P001,Whole Milk 1L,Dairy,844.5,893,5.74,48.5,2545.28
2024-02-12,S005,Chennai West,P001,Whole Milk 1L,Dairy,836.2,796,-4.81,-40.2,-2172.98
2024-03-18,S005,Chennai West,P001,Whole Milk 1L,Dairy,646.0,790,22.29,144.0,7559.38
2024-04-01,S005,Chennai West,P001,Whole Milk 1L,Dairy,643.5,840,30.54,196.5,10727.22
2024-04-08,S005,Chennai West,P001,Whole Milk 1L,Dairy,643.5,806,25.25,162.5,8872.5
2024-04-15,S005,Chennai West,P001,Whole Milk 1L,Dairy,643.5,919,42.81,275.5,14679.03
2024-04-22,S005,Chennai West,P001,Whole Milk 1L,Dairy,643.5,828,28.67,184.5,9811.97
2024-04-29,S005,Chennai West,P001,Whole Milk 1L,Dairy,643.5,852,32.4,208.5,10909.91
2024-05-13,S005,Chennai West,P001,Whole Milk 1L,Dairy,663.8,705,6.21,41.2,2218.54
2024-05-20,S005,Chennai West,P001,Whole Milk 1L,Dairy,663.8,851,28.21,187.2,10183.99
2024-05-27,S005,Chennai West,P001,Whole Milk 1L,Dairy,663.8,831,25.2,167.2,9103.42
2024-06-03,S005,Chennai West,P001,Whole Milk 1L,Dairy,663.8,904,36.2,240.2,12694.81
2024-06-24,S005,Chennai West,P001,Whole Milk 1L,Dairy,741.2,769,3.74,27.8,1507.78
2024-07-01,S005,Chennai West,P001,Whole Milk 1L,Dairy,741.2,793,6.98,51.8,2769.22
2024-07-22,S005,Chennai West,P001,Whole Milk 1L,Dairy,749.8,842,12.3,92.2,5013.39
2024-08-12,S005,Chennai West,P001,Whole Milk 1L,Dairy,740.5,854,15.33,113.5,6100.62
2024-08-19,S005,Chennai West,P001,Whole Milk 1L,Dairy,740.5,670,-9.52,-70.5,-3810.42
2024-08-26,S005,Chennai West,P001,Whole Milk 1L,Dairy,740.5,867,17.08,126.5,6720.95
2024-09-09,S005,Chennai West,P001,Whole Milk 1L,Dairy,746.8,716,-4.12,-30.8,-1675.39
2024-10-07,S005,Chennai West,P001,Whole Milk 1L,Dairy,802.2,1086,35.37,283.8,15431.95
2024-10-28,S005,Chennai West,P001,Whole Milk 1L,Dairy,942.0,1146,21.66,204.0,10928.57
2024-11-11,S005,Chennai West,P001,Whole Milk 1L,Dairy,1017.0,1102,8.36,85.0,4621.94
2024-11-18,S005,Chennai West,P001,Whole Milk 1L,Dairy,1017.0,887,-12.78,-130.0,-7007.56
2024-11-25,S005,Chennai West,P001,Whole Milk 1L,Dairy,1017.0,1208,18.78,191.0,10346.74
2024-12-02,S005,Chennai West,P001,Whole Milk 1L,Dairy,1017.0,1096,7.77,79.0,4203.03
2024-12-09,S005,Chennai West,P001,Whole Milk 1L,Dairy,1017.0,991,-2.56,-26.0,-1398.91
2024-12-16,S005,Chennai West,P001,Whole Milk 1L,Dairy,1017.0,819,-19.47,-198.0,-10664.28
2024-12-23,S005,Chennai West,P001,Whole Milk 1L,Dairy,1017.0,1042,2.46,25.0,1311.07
2024-12-30,S005,Chennai West,P001,Whole Milk 1L,Dairy,1017.0,768,-24.48,-249.0,-13301.22
2025-01-13,S005,Chennai West,P001,Whole Milk 1L,Dairy,1014.2,980,-3.38,-34.2,-1839.67
2025-01-27,S005,Chennai West,P001,Whole Milk 1L,Dairy,957.0,792,-17.24,-165.0,-8891.14
2025-02-03,S005,Chennai West,P001,Whole Milk 1L,Dairy,957.0,755,-21.11,-202.0,-10831.24
2025-02-17,S005,Chennai West,P001,Whole Milk 1L,Dairy,875.0,814,-6.97,-61.0,-3164.77
2025-02-24,S005,Chennai West,P001,Whole Milk 1L,Dairy,875.0,851,-2.74,-24.0,-1295.49
2025-03-03,S005,Chennai West,P001,Whole Milk 1L,Dairy,875.0,694,-20.69,-181.0,-9847.43
2025-03-17,S005,Chennai West,P001,Whole Milk 1L,Dairy,789.2,730,-7.51,-59.2,-3166.57
2025-03-31,S005,Chennai West,P001,Whole Milk 1L,Dairy,747.0,935,25.17,188.0,10081.37
2025-04-07,S005,Chennai West,P001,Whole Milk 1L,Dairy,747.0,891,19.28,144.0,7702.56
2025-04-21,S005,Chennai West,P001,Whole Milk 1L,Dairy,742.2,707,-4.75,-35.2,-1897.66
2025-04-28,S005,Chennai West,P001,Whole Milk 1L,Dairy,742.2,833,12.23,90.8,4876.0
2025-05-05,S005,Chennai West,P001,Whole Milk 1L,Dairy,742.2,804,8.32,61.8,3345.88
2025-05-12,S005,Chennai West,P001,Whole Milk 1L,Dairy,742.2,798,7.51,55.8,3021.17
2025-05-19,S005,Chennai West,P001,Whole Milk 1L,Dairy,742.2,796,7.24,53.8,2918.86
2025-06-02,S005,Chennai West,P001,Whole Milk 1L,Dairy,770.0,864,12.21,94.0,4979.99
2025-06-09,S005,Chennai West,P001,Whole Milk 1L,Dairy,770.0,795,3.25,25.0,1335.39
2025-06-16,S005,Chennai West,P001,Whole Milk 1L,Dairy,770.0,792,2.86,22.0,1187.15
2025-06-30,S005,Chennai West,P001,Whole Milk 1L,Dairy,772.0,801,3.76,29.0,1515.62
2025-07-07,S005,Chennai West,P001,Whole Milk 1L,Dairy,772.0,824,6.74,52.0,2786.83
2025-07-21,S005,Chennai West,P001,Whole Milk 1L,Dairy,774.5,620,-19.95,-154.5,-8146.79
2025-08-04,S005,Chennai West,P001,Whole Milk 1L,Dairy,786.2,966,22.86,179.8,9608.92
2025-08-11,S005,Chennai West,P001,Whole Milk 1L,Dairy,786.2,937,19.17,150.8,8139.64
2025-08-25,S005,Chennai West,P001,Whole Milk 1L,Dairy,810.5,823,1.54,12.5,654.75
2025-09-08,S005,Chennai West,P001,Whole Milk 1L,Dairy,818.5,855,4.46,36.5,1954.52
2025-09-15,S005,Chennai West,P001,Whole Milk 1L,Dairy,818.5,649,-20.71,-169.5,-9181.57
2025-09-29,S005,Chennai West,P001,Whole Milk 1L,Dairy,790.0,702,-11.14,-88.0,-4733.02
2025-10-06,S005,Chennai West,P001,Whole Milk 1L,Dairy,790.0,1060,34.18,270.0,14725.03
2025-10-13,S005,Chennai West,P001,Whole Milk 1L,Dairy,790.0,1141,44.43,351.0,19076.85
2025-10-27,S005,Chennai West,P001,Whole Milk 1L,Dairy,830.8,1131,36.14,300.2,16071.1
2025-11-03,S005,Chennai West,P001,Whole Milk 1L,Dairy,830.8,1070,28.8,239.2,12819.7
2025-11-10,S005,Chennai West,P001,Whole Milk 1L,Dairy,830.8,895,7.73,64.2,3315.02
2025-11-17,S005,Chennai West,P001,Whole Milk 1L,Dairy,830.8,1107,33.25,276.2,15082.07
2025-12-01,S005,Chennai West,P001,Whole Milk 1L,Dairy,898.8,910,1.25,11.2,602.44
2025-12-08,S005,Chennai West,P001,Whole Milk 1L,Dairy,898.8,860,-4.31,-38.8,-2093.16
2025-12-15,S005,Chennai West,P001,Whole Milk 1L,Dairy,898.8,1079,20.06,180.2,9719.59
2025-12-22,S005,Chennai West,P001,Whole Milk 1L,Dairy,898.8,1016,13.05,117.2,6327.31
2025-12-29,S005,Chennai West,P001,Whole Milk 1L,Dairy,898.8,881,-1.97,-17.8,-957.44
